INPUT	FOUND_BY	DTXSID	PREFERRED_NAME	SMILES	QSAR_READY_SMILES
114654-31-8	CAS-RN	DTXSID20921445	(1,1-Dioxo-1lambda~6~-thiolan-3-yl)carbonimidodithioic acid	SC(S)=NC1CCS(=O)(=O)C1	SC(S)=NC1CCS(=O)(=O)C1
114686-12-3	CAS-RN	DTXSID70150829	Imitrodast	OC(=O)C1=CC2=C(CC1)C=C(CN1C=CN=C1)S2	OC(=O)C1=CC2=C(CC1)C=C(CN1C=CN=C1)S2
1147-41-7	CAS-RN	DTXSID00150832	Benzoic acid, 6-benzoyl-3-methyl- (9CI)	CC1=CC(C(O)=O)=C(C=C1)C(=O)C1=CC=CC=C1	CC1=CC(C(O)=O)=C(C=C1)C(=O)C1=CC=CC=C1
1147-42-8	CAS-RN	DTXSID60150833	Benzoic acid, 2-benzoyl-5-chloro-	OC(=O)C1=C(C=CC(Cl)=C1)C(=O)C1=CC=CC=C1	OC(=O)C1=C(C=CC(Cl)=C1)C(=O)C1=CC=CC=C1
1147-62-2	CAS-RN	DTXSID70921470	1-(4-Methylphenyl)-2-(pyrrolidin-1-yl)pentan-1-one--hydrogen chloride (1/1)	Cl.CCCC(N1CCCC1)C(=O)C1=CC=C(C)C=C1	CCCC(N1CCCC1)C(=O)C1=CC=C(C)C=C1
114772-54-2	CAS-RN	DTXSID30363559	4'-Bromomethyl-2-cyanobiphenyl	BrCC1=CC=C(C=C1)C1=CC=CC=C1C#N	BrCC1=CC=C(C=C1)C1=CC=CC=C1C#N
114833-91-9	CAS-RN	DTXSID40150876	Pyrimidine, 4,6-bis(1H-pyrazol-1-yl)-	C1=CN(N=C1)C1=CC(=NC=N1)N1C=CC=N1	C1=CN(N=C1)C1=CC(=NC=N1)N1C=CC=N1
114834-06-9	CAS-RN	DTXSID00150877	Pyrimidine, 4-(1H-imidazol-1-yl)-6-methoxy-	COC1=NC=NC(=C1)N1C=CN=C1	COC1=NC=NC(=C1)N1C=CN=C1
115-02-6	CAS-RN	DTXSID9020118	Azaserine	N[C@@H](COC(=O)C=[N+]=[N-])C(O)=O	NC(COC(=O)C=[N+]=[N-])C(O)=O
115-17-3	CAS-RN	DTXSID1021667	Tribromoacetaldehyde	BrC(Br)(Br)C=O	BrC(Br)(Br)C=O
115-19-5	CAS-RN	DTXSID2021949	2-Methyl-3-butyn-2-ol	CC(C)(O)C#C	CC(C)(O)C#C
115-21-9	CAS-RN	DTXSID7026940	Ethyl silicon trichloride	CC[Si](Cl)(Cl)Cl	CC[Si](Cl)(Cl)Cl
115-26-4	CAS-RN	DTXSID8041870	Dimefox	CN(C)P(F)(=O)N(C)C	CN(C)P(F)(=O)N(C)C
115-27-5	CAS-RN	DTXSID2026941	Chlorendic anhydride	ClC1=C(Cl)C2(Cl)C3C(C(=O)OC3=O)C1(Cl)C2(Cl)Cl	ClC1=C(Cl)C2(Cl)C3C(C(=O)OC3=O)C1(Cl)C2(Cl)Cl
115-28-6	CAS-RN	DTXSID2020268	Chlorendic acid	OC(=O)C1C(C(O)=O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl	OC(=O)C1C(C(O)=O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
115-29-7	CAS-RN	DTXSID1020560	Endosulfan	ClC1=C(Cl)C2(Cl)C3COS(=O)OCC3C1(Cl)C2(Cl)Cl	ClC1=C(Cl)C2(Cl)C3COS(=O)OCC3C1(Cl)C2(Cl)Cl
115-31-1	CAS-RN	DTXSID4040266	Thanite	CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](C2)OC(=O)CSC#N	[H]C12CCC(C)(C(C1)OC(=O)CSC#N)C2(C)C
115-32-2	CAS-RN	DTXSID4020450	Dicofol	OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl	OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl
115-33-3	CAS-RN	DTXSID9023411	Oxyphenisatin acetate	CC(=O)OC1=CC=C(C=C1)C1(C(=O)NC2=CC=CC=C12)C1=CC=C(OC(C)=O)C=C1	CC(=O)OC1=CC=C(C=C1)C1(C(=O)NC2=CC=CC=C12)C1=CC=C(OC(C)=O)C=C1
115-37-7	CAS-RN	DTXSID7046099	Thebaine	COC1=CC=C2[C@H]3CC4=C5C(O[C@@H]1[C@@]25CCN3C)=C(OC)C=C4	[H]C12CC3=C4C(OC5C(OC)=CC=C1C45CCN2C)=C(OC)C=C3
115-44-6	CAS-RN	DTXSID8023630	Talbutal	CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O	CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
115-46-8	CAS-RN	DTXSID2045280	Azacyclonol	OC(C1CCNCC1)(C1=CC=CC=C1)C1=CC=CC=C1	OC(C1CCNCC1)(C1=CC=CC=C1)C1=CC=CC=C1
115-69-5	CAS-RN	DTXSID7059430	1,3-Propanediol, 2-amino-2-methyl-	CC(N)(CO)CO	CC(N)(CO)CO
115-70-8	CAS-RN	DTXSID3029150	2-Amino-2-ethyl-1,3-propanediol	CCC(N)(CO)CO	CCC(N)(CO)CO
115-71-9	CAS-RN	DTXSID9051587	alpha-Santalol	[H][C@@]12CC3C[C@@H]1C2(C)[C@]3(C)CC\C=C(\C)CO	CC(CO)=CCCC1(C)C2CC3C(C2)C13C
115-76-4	CAS-RN	DTXSID50150923	Prenderol	CCC(CC)(CO)CO	CCC(CC)(CO)CO
115-77-5	CAS-RN	DTXSID2026943	Pentaerythritol	OCC(CO)(CO)CO	OCC(CO)(CO)CO
115-78-6	CAS-RN	DTXSID0041779	Chlorphonium chloride	[Cl-].CCCC[P+](CCCC)(CCCC)CC1=C(Cl)C=C(Cl)C=C1	CCCCP(CCCC)(CCCC)CC1=CC=C(Cl)C=C1Cl
115-79-7	CAS-RN	DTXSID3022582	Ambenonium chloride	[Cl-].[Cl-].CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=C(Cl)C=CC=C1)CC1=C(Cl)C=CC=C1	CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=C(Cl)C=CC=C1)CC1=C(Cl)C=CC=C1
115-84-4	CAS-RN	DTXSID8041400	2-Butyl-2-ethyl-1,3-propanediol	CCCCC(CC)(CO)CO	CCCCC(CC)(CO)CO
115-86-6	CAS-RN	DTXSID1021952	Triphenyl phosphate	O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1	O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1
115-90-2	CAS-RN	DTXSID6021953	Fensulfothion	CCOP(=S)(OCC)OC1=CC=C(C=C1)S(C)=O	CCOP(=S)(OCC)OC1=CC=C(C=C1)S(C)=O
115-93-5	CAS-RN	DTXSID8041828	Cythioate	COP(=S)(OC)OC1=CC=C(C=C1)S(N)(=O)=O	COP(=S)(OC)OC1=CC=C(C=C1)S(N)(=O)=O
115-95-7	CAS-RN	DTXSID7026946	Linalyl acetate	CC(C)=CCCC(C)(OC(C)=O)C=C	CC(C)=CCCC(C)(OC(C)=O)C=C
115-96-8	CAS-RN	DTXSID5021411	Tris(2-chloroethyl) phosphate	ClCCOP(=O)(OCCCl)OCCCl	ClCCOP(=O)(OCCCl)OCCCl
115-98-0	CAS-RN	DTXSID9051589	Bis(2-chloroethyl) vinylphosphonate	ClCCOP(=O)(OCCCl)C=C	ClCCOP(=O)(OCCCl)C=C
115-99-1	CAS-RN	DTXSID2047642	Linalyl formate	CC(C)=CCCC(C)(OC=O)C=C	CC(C)=CCCC(C)(OC=O)C=C
1154-59-2	CAS-RN	DTXSID4040767	3,5-Dichlorosalicyl-3,4-dichloroanilide	OC1=C(C=C(Cl)C=C1Cl)C(=O)NC1=CC=C(Cl)C(Cl)=C1	OC1=C(C=C(Cl)C=C1Cl)C(=O)NC1=CC=C(Cl)C(Cl)=C1
1156-19-0	CAS-RN	DTXSID3021358	Tolazamide	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1
115767-74-3	NO_MATCH	-	-	-	-
115816-67-6	CAS-RN	DTXSID90921816	Dipropyl (4,7-dimethylhexahydro-2H-[1,3]dithiolo[4,5-b]pyrazin-2-ylidene)propanedioate	CCCOC(=O)C(C(=O)OCCC)=C1SC2C(S1)N(C)CCN2C	CCCOC(=O)C(C(=O)OCCC)=C1SC2C(S1)N(C)CCN2C
115895-09-5	CAS-RN	DTXSID80888883	Benzoic acid, 3,5-dichloro-4-[[(hexadecyloxy)carbonyl]oxy]-, ethyl ester	CCCCCCCCCCCCCCCCOC(=O)OC1=C(Cl)C=C(C=C1Cl)C(=O)OCC	CCCCCCCCCCCCCCCCOC(=O)OC1=C(Cl)C=C(C=C1Cl)C(=O)OCC
1158978-65-4	CAS-RN	DTXSID60726855	4-(2,4-Dimethylheptan-3-yl)phenol	CCCC(C)C(C(C)C)C1=CC=C(O)C=C1	CCCC(C)C(C(C)C)C1=CC=C(O)C=C1
115960-14-0	CAS-RN	DTXSID90151237	Hidrosmin	COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C=C2OCCO	COc1ccc(cc1O)C1=CC(=O)c2c(OCCO)cc(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)cc2O1
115964-29-9	CAS-RN	DTXSID8047842	Tosufloxacin toluenesulfonic acid	CC1=CC=C(C=C1)S(O)(=O)=O.NC1CCN(C1)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=CC=C(F)C=C1F)C(O)=O	NC1CCN(C1)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=CC=C(F)C=C1F)C(O)=O
116-01-8	CAS-RN	DTXSID1041928	Ethoate-methyl	CCNC(=O)CSP(=S)(OC)OC	CCNC(=O)CSP(=S)(OC)OC
116-02-9	CAS-RN	DTXSID9041815	3,3,5-Trimethylcyclohexanol	CC1CC(O)CC(C)(C)C1	CC1CC(O)CC(C)(C)C1
116-06-3	CAS-RN	DTXSID0039223	Aldicarb	CNC(=O)ON=CC(C)(C)SC	CNC(=O)ON=CC(C)(C)SC
116-09-6	CAS-RN	DTXSID8051590	Hydroxyacetone	CC(=O)CO	CC(=O)CO
116-16-5	CAS-RN	DTXSID7021601	Hexachloroacetone	ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl	ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl
116-17-6	CAS-RN	DTXSID9044372	Tripropan-2-yl phosphite	CC(C)OP(OC(C)C)OC(C)C	CC(C)OP(OC(C)C)OC(C)C
116-29-0	CAS-RN	DTXSID7021316	Tetradifon	ClC1=CC=C(C=C1)S(=O)(=O)C1=CC(Cl)=C(Cl)C=C1Cl	ClC1=CC=C(C=C1)S(=O)(=O)C1=CC(Cl)=C(Cl)C=C1Cl
116-52-9	CAS-RN	DTXSID0041852	Dichloralurea	OC(NC(=O)NC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl	OC(NC(=O)NC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
116-66-5	CAS-RN	DTXSID6044519	1,1,3,3,5-Pentamethyl-4,6-dinitro-2,3-dihydro-1H-indene	CC1=C(C=C2C(=C1[N+]([O-])=O)C(C)(C)CC2(C)C)[N+]([O-])=O	CC1=C(C=C2C(=C1[N+]([O-])=O)C(C)(C)CC2(C)C)[N+]([O-])=O
116-75-6	CAS-RN	DTXSID3051593	C.I. Solvent Blue 104	CC1=CC(C)=C(NC2=CC=C(NC3=C(C)C=C(C)C=C3C)C3=C2C(=O)C2=CC=CC=C2C3=O)C(C)=C1	CC1=CC(C)=C(NC2=CC=C(NC3=C(C)C=C(C)C=C3C)C3=C2C(=O)C2=CC=CC=C2C3=O)C(C)=C1
1160-36-7	CAS-RN	DTXSID60151264	Benzoic acid, 4-(4-acetyl-3-iodophenoxy)-3,5-diiodo-	CC(=O)C1=C(I)C=C(OC2=C(I)C=C(C=C2I)C(O)=O)C=C1	CC(=O)C1=C(I)C=C(OC2=C(I)C=C(C=C2I)C(O)=O)C=C1
116020-44-1	CAS-RN	DTXSID20921900	(trans,​trans)-4-​ethenyl-​4'-​propyl​-1,​1'-​Bicyclohexyl	[H][C@@]1(CC[C@H](CCC)CC1)[C@@]1([H])CC[C@@H](CC1)C=C	CCCC1CCC(CC1)C1CCC(CC1)C=C
1162-65-8	CAS-RN	DTXSID9020035	Aflatoxin B1	[H][C@]12OC=C[C@@]1([H])C1=C(O2)C=C(OC)C2=C1OC(=O)C1=C2CCC1=O	COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C2C3C=COC3OC2=C1
116255-48-2	CAS-RN	DTXSID9032531	Bromuconazole	ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)CC(Br)CO1	ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)CC(Br)CO1
116287-13-9	CAS-RN	DTXSID4048856	Lanperisone hydrochloride	C[C@H](CN1CCCC1)C(=O)C1=CC=C(C=C1)C(F)(F)F	CC(CN1CCCC1)C(=O)C1=CC=C(C=C1)C(F)(F)F
116288-88-1	CAS-RN	DTXSID30151332	1,8-Naphthyridin-2(1H)-one, 3-methyl-1-phenyl-	CC1=CC2=C(N=CC=C2)N(C2=CC=CC=C2)C1=O	CC1=CC2=C(N=CC=C2)N(C2=CC=CC=C2)C1=O
1163-36-6	CAS-RN	DTXSID9045136	Clemizole hydrochloride	Cl.ClC1=CC=C(CN2C(CN3CCCC3)=NC3=C2C=CC=C3)C=C1	ClC1=CC=C(CN2C(CN3CCCC3)=NC3=C2C=CC=C3)C=C1
116337-58-7	CAS-RN	DTXSID10151355	3H-1,4-Benzoxazin-3(4H)-one, 7-benzoyl-	O=C(C1=CC=CC=C1)C1=CC2=C(NC(=O)CO2)C=C1	O=C(C1=CC=CC=C1)C1=CC2=C(NC(=O)CO2)C=C1
116337-60-1	CAS-RN	DTXSID70151356	2H-1,4-Benzoxazin-3(4H)-one, 7-benzoyl-2,2-dimethyl-	CC1(C)OC2=C(NC1=O)C=CC(=C2)C(=O)C1=CC=CC=C1	CC1(C)OC2=C(NC1=O)C=CC(=C2)C(=O)C1=CC=CC=C1
116337-61-2	CAS-RN	DTXSID30151357	2H-1,4-Benzoxazin-3(4H)-one, 7-benzoyl-4-methyl-	CN1C(=O)COC2=C1C=CC(=C2)C(=O)C1=CC=CC=C1	CN1C(=O)COC2=C1C=CC(=C2)C(=O)C1=CC=CC=C1
116337-62-3	CAS-RN	DTXSID90151358	2H-1,4-Benzoxazin-3(4H)-one, 7-benzoyl-2,2,4-trimethyl-	CN1C(=O)C(C)(C)OC2=C1C=CC(=C2)C(=O)C1=CC=CC=C1	CN1C(=O)C(C)(C)OC2=C1C=CC(=C2)C(=O)C1=CC=CC=C1
116337-63-4	CAS-RN	DTXSID50151359	2H-1,4-Benzoxazin-3(4H)-one, 7-(4-chlorobenzoyl)-	ClC1=CC=C(C=C1)C(=O)C1=CC2=C(NC(=O)CO2)C=C1	ClC1=CC=C(C=C1)C(=O)C1=CC2=C(NC(=O)CO2)C=C1
116337-65-6	CAS-RN	DTXSID60151360	2H-1,4-Benzoxazin-3(4H)-one, 7-(4-chlorobenzoyl)-2,2-dimethyl-	CC1(C)OC2=C(NC1=O)C=CC(=C2)C(=O)C1=CC=C(Cl)C=C1	CC1(C)OC2=C(NC1=O)C=CC(=C2)C(=O)C1=CC=C(Cl)C=C1
116337-66-7	CAS-RN	DTXSID20151361	2H-1,4-Benzoxazin-3(4H)-one, 7-(4-chlorobenzoyl)-4-methyl-	CN1C(=O)COC2=C1C=CC(=C2)C(=O)C1=CC=C(Cl)C=C1	CN1C(=O)COC2=C1C=CC(=C2)C(=O)C1=CC=C(Cl)C=C1
116337-68-9	CAS-RN	DTXSID80151362	2H-1,4-Benzoxazin-3(4H)-one, 7-(4-chlorobenzoyl)-2,2,4-trimethyl-	CN1C(=O)C(C)(C)OC2=C1C=CC(=C2)C(=O)C1=CC=C(Cl)C=C1	CN1C(=O)C(C)(C)OC2=C1C=CC(=C2)C(=O)C1=CC=C(Cl)C=C1
116337-71-4	CAS-RN	DTXSID00151364	2H-1,4-Benzoxazin-3(4H)-one, 7-acetyl-4-methyl-	CN1C(=O)COC2=C1C=CC(=C2)C(C)=O	CN1C(=O)COC2=C1C=CC(=C2)C(C)=O
116337-72-5	CAS-RN	DTXSID60151365	2H-1,4-Benzoxazin-3(4H)-one, 2,2-dimethyl-7-(1-oxobutyl)-	CCCC(=O)C1=CC2=C(NC(=O)C(C)(C)O2)C=C1	CCCC(=O)C1=CC2=C(NC(=O)C(C)(C)O2)C=C1
116337-73-6	CAS-RN	DTXSID20151366	2H-1,4-Benzoxazin-3(4H)-one, 4-methyl-7-(1-oxobutyl)-	CCCC(=O)C1=CC2=C(C=C1)N(C)C(=O)CO2	CCCC(=O)C1=CC2=C(C=C1)N(C)C(=O)CO2
116337-75-8	CAS-RN	DTXSID80151367	2H-1,4-Benzoxazin-3(4H)-one, 7-(1-oxobutyl)-2,2,4-trimethyl-	CCCC(=O)C1=CC2=C(C=C1)N(C)C(=O)C(C)(C)O2	CCCC(=O)C1=CC2=C(C=C1)N(C)C(=O)C(C)(C)O2
1164-92-7	CAS-RN	DTXSID50893661	17 beta-Acetoxy-5 alpha-androstan-3-one	CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	CC(=O)OC1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C
116476-14-3	NO_MATCH	-	-	-	-
1165-48-6	CAS-RN	DTXSID0048268	Dimefline	COC1=C(CN(C)C)C2=C(C=C1)C(=O)C(C)=C(O2)C1=CC=CC=C1	COC1=C(CN(C)C)C2=C(C=C1)C(=O)C(C)=C(O2)C1=CC=CC=C1
1166-52-5	CAS-RN	DTXSID0048189	Lauryl gallate	CCCCCCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1	CCCCCCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1
116666-63-8	CAS-RN	DTXSID8044204	Mibefradil dihydrochloride	Cl.Cl.COCC(=O)O[C@]1(CCN(C)CCCC2=NC3=C(N2)C=CC=C3)CCC2=C(C=CC(F)=C2)[C@@H]1C(C)C	COCC(=O)OC1(CCN(C)CCCC2=NC3=CC=CC=C3N2)CCC2=C(C=CC(F)=C2)C1C(C)C
116763-36-1	CAS-RN	DTXSID40151505	Nestifylline	CN1C2=C(N(CC3SCCS3)C=N2)C(=O)N(C)C1=O	CN1C2=C(N(CC3SCCS3)C=N2)C(=O)N(C)C1=O
1169-26-2	CAS-RN	DTXSID10922204	Benzyl 1-[2-(azepan-1-yl)ethyl]-2-oxocyclohexane-1-carboxylate--hydrogen chloride (1/1)	Cl.O=C(OCC1=CC=CC=C1)C1(CCN2CCCCCC2)CCCCC1=O	O=C(OCC1=CC=CC=C1)C1(CCN2CCCCCC2)CCCCC1=O
116970-50-4	CAS-RN	DTXSID70151614	5-Isoquinolinesulfonamide, N-(2-aminoethyl)-, monohydrochloride	Cl.NCCNS(=O)(=O)C1=CC=CC2=C1C=CN=C2	NCCNS(=O)(=O)C1=CC=CC2=CN=CC=C12
116979-28-3	CAS-RN	DTXSID10922224	6-Methyl-8-(1-methyl-1H-pyrazol-5-yl)ergoline	[H][C@@]1(CN(C)[C@]2([H])CC3=CNC4=CC=CC(=C34)C2([H])C1)C1=CC=NN1C	CN1N=CC=C1C1CC2C(CC3=CNC4=CC=CC2=C34)N(C)C1
116979-29-4	CAS-RN	DTXSID70922225	6-Methyl-8-(1-methyl-1H-pyrazol-3-yl)ergoline	[H][C@@]1(CN(C)[C@]2([H])CC3=CNC4=CC=CC(=C34)C2([H])C1)C1=NN(C)C=C1	CN1C=CC(=N1)C1CC2C(CC3=CNC4=CC=CC2=C34)N(C)C1
116979-30-7	CAS-RN	DTXSID30922226	6-Methyl-8-(1,2-oxazol-5-yl)ergoline	[H][C@@]1(CN(C)[C@]2([H])CC3=CNC4=CC=CC(=C34)C2([H])C1)C1=CC=NO1	CN1CC(CC2C1CC1=CNC3=CC=CC2=C13)C1=CC=NO1
116979-31-8	CAS-RN	DTXSID90922227	6-Methyl-8-(1,2-oxazol-3-yl)ergoline	[H][C@@]1(CN(C)[C@]2([H])CC3=CNC4=CC=CC(=C34)C2([H])C1)C1=NOC=C1	CN1CC(CC2C1CC1=CNC3=CC=CC2=C13)C1=NOC=C1
116979-32-9	CAS-RN	DTXSID50922228	6-Methyl-8-(1H-pyrazol-3-yl)ergoline	[H][C@@]1(CN(C)[C@]2([H])CC3=CNC4=CC=CC(=C34)C2([H])C1)C1=NNC=C1	CN1CC(CC2C1CC1=CNC3=CC=CC2=C13)C1=NNC=C1
116979-33-0	CAS-RN	DTXSID10922229	6-Methyl-8-(1-phenyl-1H-pyrazol-5-yl)ergoline	[H][C@@]1(CN(C)[C@]2([H])CC3=CNC4=CC=CC(=C34)C2([H])C1)C1=CC=NN1C1=CC=CC=C1	CN1CC(CC2C1CC1=CNC3=CC=CC2=C13)C1=CC=NN1C1=CC=CC=C1
116979-34-1	CAS-RN	DTXSID20922230	6-Methyl-8-(1-phenyl-1H-pyrazol-3-yl)ergoline	[H][C@@]1(CN(C)[C@]2([H])CC3=CNC4=CC=CC(=C34)C2([H])C1)C1=NN(C=C1)C1=CC=CC=C1	CN1CC(CC2C1CC1=CNC3=CC=CC2=C13)C1=NN(C=C1)C1=CC=CC=C1
117-08-8	CAS-RN	DTXSID7026102	Tetrachlorophthalic anhydride	ClC1=C2C(=O)OC(=O)C2=C(Cl)C(Cl)=C1Cl	ClC1=C2C(=O)OC(=O)C2=C(Cl)C(Cl)=C1Cl
117-14-6	CAS-RN	DTXSID1059448	1,5-Anthracenedisulfonic acid, 9,10-dihydro-9,10-dioxo-	OS(=O)(=O)C1=CC=CC2=C1C(=O)C1=CC=CC(=C1C2=O)S(O)(=O)=O	OS(=O)(=O)C1=CC=CC2=C1C(=O)C1=CC=CC(=C1C2=O)S(O)(=O)=O
117-18-0	CAS-RN	DTXSID0026098	2,3,5,6-Tetrachloronitrobenzene	[O-][N+](=O)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl	[O-][N+](=O)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl
117-26-0	CAS-RN	DTXSID1041687	Bulan	CCC(C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1)[N+]([O-])=O	CCC(C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1)[N+]([O-])=O
117-27-1	CAS-RN	DTXSID9041443	2-Nitro-1,1-bis(para-chlorophenyl)propane	CC(C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1)[N+]([O-])=O	CC(C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1)[N+]([O-])=O
117-34-0	CAS-RN	DTXSID0059453	Benzeneacetic acid, .alpha.-phenyl-	OC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1	OC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1
117-39-5	CAS-RN	DTXSID4021218	Quercetin	OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC(O)=C(O)C=C1	OC1=CC2=C(C(O)=C1)C(=O)C(=O)C(O2)C1=CC(O)=C(O)C=C1
117-52-2	CAS-RN	DTXSID3041798	Coumafuryl	CC(=O)CC(C1=CC=CO1)C1=C(O)C2=C(OC1=O)C=CC=C2	CC(=O)CC(C1C(=O)OC2=C(C=CC=C2)C1=O)C1=CC=CO1
117-55-5	CAS-RN	DTXSID70151654	1,5-Naphthalenedisulfonic acid, 4-amino-	NC1=C2C(C=CC=C2S(O)(=O)=O)=C(C=C1)S(O)(=O)=O	NC1=C2C(C=CC=C2S(O)(=O)=O)=C(C=C1)S(O)(=O)=O
117-62-4	CAS-RN	DTXSID0045040	2-Aminonaphthalene-1,5-disulphonic acid	NC1=C(C2=C(C=C1)C(=CC=C2)S(O)(=O)=O)S(O)(=O)=O	NC1=C(C2=C(C=C1)C(=CC=C2)S(O)(=O)=O)S(O)(=O)=O
117-79-3	CAS-RN	DTXSID6020068	2-Aminoanthraquinone	NC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1	NC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1
117-80-6	CAS-RN	DTXSID7020425	Dichlone	ClC1=C(Cl)C(=O)C2=C(C=CC=C2)C1=O	ClC1=C(Cl)C(=O)C2=C(C=CC=C2)C1=O
117-81-7	CAS-RN	DTXSID5020607	Di(2-ethylhexyl) phthalate	CCCCC(CC)COC(=O)C1=C(C=CC=C1)C(=O)OCC(CC)CCCC	CCCCC(CC)COC(=O)C1=C(C=CC=C1)C(=O)OCC(CC)CCCC
117-82-8	CAS-RN	DTXSID8025094	Di(2-methoxyethyl) phthalate	COCCOC(=O)C1=C(C=CC=C1)C(=O)OCCOC	COCCOC(=O)C1=C(C=CC=C1)C(=O)OCCOC
117-83-9	CAS-RN	DTXSID9047174	Bis(2-butoxyethyl) phthalate	CCCCOCCOC(=O)C1=CC=CC=C1C(=O)OCCOCCCC	CCCCOCCOC(=O)C1=CC=CC=C1C(=O)OCCOCCCC
117-84-0	CAS-RN	DTXSID1021956	Di-n-octyl phthalate	CCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCC	CCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCC
1172-18-5	CAS-RN	DTXSID3025334	Flurazepam dihydrochloride	Cl.Cl.CCN(CC)CCN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1F	CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=C(F)C=CC=C1
1173-88-2	CAS-RN	DTXSID9048980	Oxacillin sodium salt	[Na+].CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C([O-])=O)C(=NO1)C1=CC=CC=C1	CC1=C(C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1
117337-19-6	CAS-RN	DTXSID2032556	Fluthiacet-methyl	COC(=O)CSC1=C(Cl)C=C(F)C(=C1)\N=C1/SC(=O)N2CCCCN12	COC(=O)CSC1=CC(N=C2SC(=O)N3CCCCN23)=C(F)C=C1Cl
117378-04-8	CAS-RN	DTXSID1073810	1H-Pyrazole-4-carboxylic acid, 1-(3-methylphenyl)-5-(methylsulfonyl)-, ethyl ester	CCOC(=O)C1=C(N(N=C1)C1=CC(C)=CC=C1)S(C)(=O)=O	CCOC(=O)C1=C(N(N=C1)C1=CC(C)=CC=C1)S(C)(=O)=O
1174-83-0	CAS-RN	DTXSID40922414	O,O,O',O'-Tetramethyl O,O'-[sulfonyldi(4,1-phenylene)] bis(phosphorothioate)	COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(OP(=S)(OC)OC)C=C1	COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(OP(=S)(OC)OC)C=C1
117428-22-5	CAS-RN	DTXSID9047542	Picoxystrobin	CO\C=C(\C(=O)OC)C1=C(COC2=NC(=CC=C2)C(F)(F)F)C=CC=C1	COC=C(C(=O)OC)C1=CC=CC=C1COC1=CC=CC(=N1)C(F)(F)F
